Time_Seconds,Heart_Rate_BPM
1.476,63.405797101449274
2.396,62.02771668640388
3.424,64.55886933437895
4.28,64.74956346099985
5.372,68.44245869086006
6.236,67.60049523207417
7.1240000000000006,67.50473180604185
8.040000000000001,68.1661074674175
8.88,68.57936476140874
9.752,69.26782614856009
10.64,68.28935256734678
11.516,68.08084547810574
12.396,67.78054517780544
13.296000000000001,67.17171717171718
14.196,67.80893042575285
15.052,67.71060200884037
15.956,67.90990445029527
16.848,65.29230643579183
17.812,66.20988728485999
18.68,65.81479433924453
19.588,66.25434705040566
20.532,63.78900408327057
21.504,62.423729390002286
22.472,63.658813375713315
23.364,63.16300297361108
24.36,61.65893407142305
25.404,59.984297374550906
26.368000000000002,62.631248816683055
27.248,66.8386466753861
28.104,70.48200261102016
28.924,73.1354405436459
29.712,75.28115864397016
30.496000000000002,76.1434399940564
31.288,76.01525458668317
32.08,76.27824638133916
32.856,75.77819637633866
33.664,70.7685861035705
34.652,68.2512041807702
35.512,67.0836345936228
36.36,68.20824098138709
37.296,66.50415116582975
38.224000000000004,64.75330664082358
39.14,65.12491570808481
40.06,67.72778094213446
40.888,68.41624232928581
41.776,66.92002687426029
42.764,61.77684434638607
43.816,57.43614000568173
44.916000000000004,55.4414002084064
46.012,56.42999336429993
47.012,56.42999336429993
48.112,56.9084099421178
49.18,55.99237940776665
50.228,58.90760763945059
51.176,59.71226587915096
52.2,60.54861513860172
53.204,61.97409124762213
54.092,64.7642698190507
54.988,67.99209924209924
55.852000000000004,69.62416609155738
56.68,69.52495974235104
57.58,69.52495974235104
58.444,70.49599851107388
59.24,72.42836566083234
60.068,72.6447034939926
60.924,70.45485516980284
61.796,69.44841394597032
62.660000000000004,67.09233132600644
63.612,64.81770853428607
64.58,61.99476363817044
65.56400000000001,62.53808441475694
66.492,63.24444875748492
67.428,63.16216048520948
68.416,62.35732431408343
69.38,63.51232546908458
70.268,65.10347162469867
71.184,66.00160530291534
72.108,66.73489673388119
72.968,69.05542497049069
73.796,69.14953376025166
74.71600000000001,66.38552308545181
75.69200000000001,63.417374391437235
76.636,64.934057910143
77.496,65.10341165624786
78.464,63.6020103483605
79.48,62.27602095627564
80.392,63.44892506685342
81.308,65.98610791899691
82.208,65.79541379237601
83.128,67.32583863831324
83.984,67.62613893861354
84.872,67.34623597164207
85.804,64.90225208238388
86.76,65.5278777080095
87.624,65.80778067498096
88.544,66.91371030099242
89.452,67.80402369130582
90.284,70.69543512844439
91.096,71.92481736387109
91.956,71.25084180671796
92.812,70.77488930677745
93.64,72.0288792748577
94.456,71.18691581607183
95.34400000000001,68.86638757946233
96.26,67.39805831227157
97.128,67.91701044412694
97.996,68.6054718312783
98.884,67.98552184057752
99.776,68.64072965065462
100.62,68.34042935035433
101.52,66.83940677872741
102.476,66.72762997464979
103.324,67.97958615618344
104.176,68.79821449891584
105.096,66.76503297646951
106.024,67.32931611117517
106.85600000000001,69.39970948591639
107.696,71.32216375174121
108.548,72.28370221327968
109.348,73.59980654445938
110.144,74.04907311678006
110.98,71.98485293329382
111.852,70.44413045296767
112.7,71.39630736743837
113.504,70.39035211232812
114.416,66.88576773709133
115.412,62.75703381334905
116.376,63.975357400093685
117.24000000000001,65.7290972503243
118.156,67.50473180604185
119.044,67.29236347440745
119.916,69.61289171101696
120.744,72.3428944410197
121.536,75.18031050079459
122.312,77.34151060249812
123.072,77.9957211012682
123.84400000000001,77.34815336568306
124.64,75.9079857825461
125.444,74.75372527877553
127.848,74.75372527877552
128.644,74.63057863575301
129.452,71.71216452359944
130.368,65.67050584854478
131.416,63.74908082933053
132.292,64.85079951047311
133.16400000000002,70.15707394726329
133.984,70.36749837333066
134.852,71.47018009527844
135.684,67.82682415964439
136.648,66.90924331057624
137.552,64.60991220689732
138.472,62.58961600039197
139.54,58.581664224067744
140.644,54.76368074269014
141.76,53.704933505358724
142.892,55.12024147637321
143.916,55.58144746414467
145.004,56.02954497016198
146.108,54.81331328518029
147.20000000000002,54.679135526485574
148.296,54.81136867998182
149.392,56.739265344720586
150.38,59.15224718703222
151.348,61.229275256582994
152.332,62.725490711608515
153.252,63.709355331836775
154.17600000000002,65.21821321517542
155.092,67.17576524484778
155.936,70.2832188473509
156.744,73.57478585268323
157.54,75.00373152893178
158.336,75.76146036303969
159.12,74.44535603185997
159.96,73.12925170068027
160.8,73.12925170068027
161.584,73.358189429618
162.416,73.02284402385007
163.268,70.55411459659528
164.136,69.24292578540647
165.016,69.80720892011215
165.848,71.39627613765545
166.66,71.92481736387109
167.52,70.30788048908667
168.412,68.40461134443822
169.292,66.51631875847121
170.228,67.67969975517144
171.076,69.5829688998199
171.888,72.72525145386717
172.704,72.61452419724569
173.556,70.40550698900162
174.448,68.11792528965522
175.348,65.21987857314214
176.32,63.0412688892221
177.308,63.44348105614015
178.192,64.32657683670851
179.124,64.91699519028475
180.084,64.0316912359271
181.004,66.04664217187181
181.856,66.85833048356012
182.78,65.95253338211084
183.74,64.21748541313758
184.66,65.61393842249382
185.528,69.05244974935465
186.352,70.78749771832793
187.204,69.77245478201172
188.112,68.86509610312595
188.96800000000002,69.54550707135076
189.796,70.56055000766696
190.66400000000002,70.13184384287231
191.536,69.12540261903979
192.4,70.35577262485609
193.22400000000002,72.17246805586706
194.032,73.1789092796996
194.86,71.84284443601919
195.732,71.60017311006305
196.548,72.19805898560713
197.356,71.88671355823365
198.24,68.29741172871522
199.196,63.78785146094756
200.184,63.78785146094756
201.068,65.49178375803763
201.952,66.08220211161387
202.912,65.00949186040464
203.84,62.38505747126437
204.84,61.71301446051167
205.832,61.08179241463085
206.788,64.55597081838673
207.64000000000001,67.65049444929446
208.5,68.0975137247656
209.436,65.19946700825253
210.40800000000002,63.970084772825835
211.316,65.43361363361497
212.192,66.69154308174335
213.108,64.66511136368167
214.108,63.57319157015378
215.028,64.99494438827098
215.888,66.36246575579234
216.824,65.19946700825253
