Time_Seconds,Heart_Rate_BPM
1.304,90.36144578313252
1.968,90.54399415845198
2.628,91.67351223074114
3.2680000000000002,93.40016406099208
3.896,94.74270337821494
4.5280000000000005,95.13827299846811
5.16,95.34242129178838
5.784,95.95491618766424
6.404,96.15648032537285
7.032,95.75076789434397
7.664000000000001,94.74270337821494
8.304,94.3421105007563
8.94,93.94654088050314
9.58,93.18434575855193
10.236,92.04083518107907
10.896,90.20259988696144
11.576,89.47669977081742
12.248000000000001,89.29415139549795
12.912,89.12215277148694
13.596,88.43001545144264
14.284,87.72129822961416
14.964,88.42165190822186
15.632,89.11378922826616
16.304000000000002,89.28782333895185
16.98,88.75946828435515
17.66,89.11804545016123
18.324,89.65272856130403
18.988,89.65272856130403
19.668,88.60201407545365
20.356,87.21716433165086
21.052,87.04516570763985
21.736,87.56119708234743
22.412,88.23732960432173
23.092,88.58336233901844
23.768,89.30059382548069
24.428,90.19185942262864
25.088,90.72654253377144
25.752,90.72654253377144
26.412,90.72654253377144
27.072,90.9090909090909
27.732,90.72654253377144
28.396,89.83527693662349
29.076,88.60201407545365
29.764,88.06733096431086
30.44,88.59568601890754
31.108,88.59568601890754
31.796,88.07965464419998
32.484,86.87516706762898
33.18,87.04516570763985
33.864,87.73730302768415
34.536,88.41343554965846
35.216,88.75946828435517
35.892,88.40932822833274
36.572,88.93768328292943
37.24,89.11378922826616
37.912,89.28782333895185
38.588,89.6507338815031
39.248,90.5636757453652
39.9,90.73978169070193
40.572,90.1986561495764
41.244,89.64429145152036
41.908,90.74658422047979
42.556,91.10516138628587
43.22,90.74658422047979
43.892,90.00286861732644
44.556,90.1854169926459
45.216,90.00931104730918
45.892,89.30059382548069
46.572,88.93768328292943
47.24,89.6549147693917
47.9,89.82894888007738
48.576,89.30059382548069
49.256,89.30059382548069
49.916000000000004,90.20259988696144
50.572,90.55273994298385
51.244,90.01161440185831
51.916000000000004,89.64429145152036
52.58,90.00286861732644
53.244,89.82676267198973
53.92,88.77604818613935
54.608000000000004,87.55730036247475
55.300000000000004,88.09198347361755
55.964,89.51002090980586
56.620000000000005,90.19408562232766
57.296,90.01372345509586
57.964,89.82894888007738
58.624,91.10734759437354
59.272,90.75302665046254
59.948,90.03579516400028
60.624,89.11171739361512
61.292,89.64640050475792
61.956,90.00072144866891
62.624,90.00072144866891
63.292,90.18326982398838
63.952,91.8887196837625
64.584,93.79573368124525
65.212,95.543985429497
65.836,95.74554956720561
66.464,95.94969786052589
67.08800000000001,96.15648032537285
67.708,95.95491618766422
68.34,95.35017501688533
68.976,94.53865138125946
69.612,94.74021551896807
70.24,95.1408083964267
70.868,95.1408083964267
71.504,94.54367463846492
72.144,94.54367463846492
72.772,94.74270337821494
73.404,94.74270337821494
74.044,94.3421105007563
74.68,94.54367463846492
75.308,95.34495668974698
75.932,95.14841580924383
76.572,93.97612867704892
77.224,92.98074724688487
77.868,92.59494477774906
78.516,91.86021791246124
79.184,90.74443705182227
79.852,90.18326982398838
80.512,91.10734759437354
81.16,91.10734759437354
81.828,90.74443705182227
82.496,90.00072144866891
83.16,90.54840656623865
83.816,90.54840656623865
84.484,90.36804439900686
85.152,89.82035928143712
85.82000000000001,90.36804439900686
86.476,90.54840656623867
87.14,90.19408562232766
87.816,89.11804545016123
88.496,87.89929762649663
89.188,87.72526351581094
89.868,88.25361857040762
90.536,89.6549147693917
91.196,90.18326982398838
91.864,90.0050548254141
92.536,90.0050548254141
93.196,90.73978169070193
93.848,91.09835885650801
94.512,90.91581048118854
95.176,90.72876873347046
95.83200000000001,91.47248433662381
96.48,91.47248433662381
97.144,90.74658422047979
97.816,89.82250645009464
98.48400000000001,90.18982940043259
99.14,91.29212216939202
99.788,92.79854328941612
100.424,93.75727929187047
101.06,94.33962264150944
101.696,94.33962264150944
102.33200000000001,94.94436381228834
102.956,94.7478229317852
103.596,94.35718267240006
104.24000000000001,93.36180124223601
104.884,93.36180124223601
105.524,93.36180124223601
106.168,92.79370549916679
106.824,91.48382525964583
107.492,90.73095494155812
108.152,90.91799668927621
108.804,90.91799668927621
109.47200000000001,90.37687114815067
110.144,89.46392928428857
110.816,89.64429145152036
111.48,90.37019156766438
112.136,90.72876873347046
112.8,91.0960916838084
113.456,91.66418742687762
114.10000000000001,91.66418742687763
114.764,90.93828731073361
115.436,89.46818550618364
116.11200000000001,89.28782333895184
116.78,89.11171739361512
117.456,88.76568465891842
118.14,88.41136371500743
118.816,89.31336977648816
119.47200000000001,90.5614085726656
120.128,90.9157295165766
120.796,90.01372345509586
121.47200000000001,89.11171739361512
122.148,89.11171739361512
122.816,89.11171739361512
123.492,88.59568601890754
124.18,87.55730036247475
124.872,87.21126762777804
125.556,87.90340494782234
126.22800000000001,88.24143692564745
126.912,89.12215277148695
127.57600000000001,90.03509463534905
128.228,91.6595260843419
128.876,92.21389078239793
129.528,92.78904415663106
130.168,93.57041624602003
130.8,93.95147024137117
131.44400000000002,93.95147024137117
132.084,93.1700981519822
132.732,92.23467945857503
133.39600000000002,90.39644416445738
134.076,88.60201407545365
134.764,88.06733096431086
135.44,88.59568601890754
136.108,88.76568465891842
136.792,88.41965192422172
137.476,88.06533098031073
138.15200000000002,88.76568465891842
138.82,89.11171739361512
139.496,89.11171739361512
140.172,88.93350239504085
140.844,89.6507338815031
141.504,90.0050548254141
142.172,90.0050548254141
142.844,88.94179060425515
143.528,88.76357560568087
144.20000000000002,88.76357560568087
144.872,88.76357560568087
145.556,88.76357560568087
146.228,89.67651746954297
146.88,91.49265200878963
147.524,92.03377754991517
148.184,91.84673580219709
148.84,91.27864005912787
149.496,91.83980728696176
150.144,91.65503271194328
150.804,90.92913259579926
151.476,89.6507338815031
152.15200000000002,88.75946828435515
152.832,88.75946828435515
153.504,89.29415139549795
154.168,90.37019156766438
154.824,91.66418742687762
155.468,93.18927511941996
156.1,93.95147024137117
156.74,93.95147024137117
157.38400000000001,93.36180124223601
158.028,92.78664786800289
158.68,92.40559387265174
159.332,92.21389078239793
159.98,91.84207445966136
160.64000000000001,91.4702581369248
161.3,91.28090723182747
161.952,91.09835885650801
162.616,91.09835885650801
163.276,89.83527693662349
163.95600000000002,88.954561090784
164.64000000000001,87.89129686962504
165.324,88.41965192422172
165.992,89.48291614538068
166.65200000000002,90.0050548254141
167.324,89.82683982683983
167.996,89.28571428571429
