Time_Seconds,Heart_Rate_BPM
1.532,84.59595959595958
2.2520000000000002,84.27675632731811
2.964,84.76939952227346
3.656,84.61593113676086
4.38,82.03624757794408
5.164,79.45030294758206
5.924,77.86766022198353
6.692,79.38448316737791
7.432,81.97042779773993
8.124,85.34052583695562
8.804,86.24645970378333
9.52,84.22644602984462
10.264,81.98859436744053
11.0,81.83341125136356
11.72,84.7135955831608
12.392,87.66016446739337
13.056000000000001,88.2914775987065
13.76,86.46253373065649
14.476,70.15420649907824
15.924,69.52289336776512
16.644000000000002,71.17573129047841
17.32,88.22777412521
17.968,91.69999634743223
18.608,93.36419753086419
19.248,92.26190476190476
19.92,91.68675138767162
20.572,88.36971228152638
21.288,85.34577543406012
22.036,82.44870658607103
22.756,80.55741235888294
23.524,77.07525839793281
24.384,72.2332604366688
25.256,69.8882762344571
26.1,72.14266636260139
26.884,76.9846643238654
27.604,82.02361404331847
28.3,86.27531472359058
28.972,87.56730438767327
29.66,89.13470250679553
30.32,89.31291750536981
30.988,86.98111797794785
31.736,81.30862954683873
32.548,77.27524553765502
33.32,74.34680143274034
34.160000000000004,72.23878208334166
35.048,71.20766822259358
35.852000000000004,73.57615488427396
36.616,75.32547702194562
37.44,75.20233037892311
38.248,74.02431990771892
39.048,75.79414191419141
39.816,76.55187074829932
40.6,77.86766022198353
41.36,79.29852102784434
42.088,80.10410641989588
42.848,78.06016160640584
43.672000000000004,74.51107910995493
44.508,73.96848551255938
45.284,74.44911609988996
46.092,74.68026049579409
46.92,73.65953986703018
47.728,75.64503253394393
48.476,77.53210982862993
49.244,77.65525647165242
50.048,75.5478304291351
50.86,76.6800768059467
51.596000000000004,78.2594813704259
52.352000000000004,79.67060616517138
53.120000000000005,79.23466103613163
53.868,80.71259547495991
54.584,80.84893927949744
55.348,78.86344661258369
56.156,76.83722147002428
56.928000000000004,76.97500047250429
57.688,77.60323588487802
58.476,75.85108950556337
59.304,76.13104471273022
60.056000000000004,76.65706980412708
60.828,78.68049090335059
61.592,79.70905561476471
62.316,80.97623290694764
63.052,80.97623290694764
63.816,79.12511939097111
64.592,80.04109398794229
65.304,81.64086129451587
66.024,84.93743286008768
66.712,85.74927932368448
67.404,84.28729101959091
68.164,82.3914366212087
68.9,79.66771298836666
69.664,76.50007166283059
70.528,72.47430676750048
71.392,71.80650037792894
72.176,73.28889410170198
72.988,72.76518034269411
73.872,69.98224898833418
74.752,71.25844286770833
75.524,75.80792152204631
76.26,79.67639347562465
77.012,78.52213297185406
77.82000000000001,75.978761800297
78.632,76.12098503388444
79.38,76.4941379270632
80.176,75.44850171551937
81.024,70.64035836248438
81.936,71.28792609806953
82.712,72.45549568521692
83.52,75.52567112381341
84.32000000000001,75.52567112381341
85.096,77.80022290331569
85.836,78.97823337451987
86.60000000000001,79.11177324952655
87.372,79.70905561476471
88.096,80.41276557366805
88.84,80.68404029357691
89.604,78.96646665260704
90.376,79.70905561476471
91.10000000000001,80.55807217058755
91.84,80.96712589297643
92.60000000000001,80.96712589297643
93.324,83.00986630780987
94.012,84.62703772798041
94.72800000000001,84.02975536274224
95.468,83.53141649231034
